product_id,product_name,warehouse_id,stock_qty,reorder_level,safety_stock,inventory_value
P08821,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",WH002,4704,104,283,434625.19
P08822,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,2410,303,101,2095821.35
P08823,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,382,453,74,174026.95
P08824,"Efavirenz 600mg, tablets, 30 Tabs",WH004,3140,354,99,38576.23
P08825,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,2743,387,216,133203.2
P08826,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,3313,289,296,339639.9
P08827,"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",WH002,3261,400,238,301614.97
P08828,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH001,4248,318,244,2590.03
P08829,"Efavirenz 600mg, tablets, 30 Tabs",WH004,2654,222,151,39136.15
P08830,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",WH002,1647,122,172,52402.2
P08831,"Efavirenz 200mg, scored tablets, 90 Tabs",WH004,942,119,294,13039.08
P08832,"Efavirenz 600mg, tablets, 30 Tabs",WH003,4021,168,80,3575.09
P08833,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",WH002,3921,351,273,199.35
P08834,"Stavudine 30mg, capsules, 60 Caps",WH002,4862,484,218,106.31
P08835,"Efavirenz 600mg, tablets, 30 Tabs",WH003,517,301,271,2375.97
P08836,"Stavudine 30mg, capsules, 60 Caps",WH002,2177,99,95,80.84
P08837,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",WH002,4552,434,228,1208.99
P08838,"Efavirenz 600mg, tablets, 30 Tabs",WH002,164,65,96,8251.35
P08839,"Nevirapine 200mg, tablets, 60 Tabs",WH002,2884,467,203,59806.39
P08840,"Efavirenz 600mg, tablets, 30 Tabs",WH004,2092,337,271,254059.2
P08841,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",WH001,4653,189,101,6888.84
P08842,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH004,1135,443,178,21379.8
P08843,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,1251,191,162,125077.25
P08844,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH002,542,287,74,336554.88
P08845,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH002,3973,270,240,88926.78
P08846,"Efavirenz 600mg, tablets, 30 Tabs",WH004,4887,253,239,23701.24
P08847,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH002,2007,381,53,18567.81
P08848,"Zidovudine 300mg, tablets, 60 Tabs",WH001,705,98,42,1857.48
P08849,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH003,793,444,214,505556.75
P08850,"Lamivudine 150mg, tablets, 60 Tabs",WH002,3035,445,111,20535.35
P08851,"Efavirenz 50mg, capsule, 30 Caps",WH002,387,428,134,4392.8
P08852,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,1369,390,90,778008.63
P08853,"Nevirapine 200mg, tablets, 60 Tabs",WH003,970,109,195,6571.82
P08854,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,519,114,136,133052.91
P08855,"Efavirenz 600mg, tablets, 30 Tabs",WH004,1105,98,259,376393.46
P08856,"Nevirapine 200mg, tablets, 60 Tabs",WH003,2963,335,38,15527.45
P08857,"Zidovudine 300mg, tablets, 60 Tabs",WH004,4330,313,45,3783.49
P08858,"Zidovudine 300mg, tablets, 60 Tabs",WH001,1279,390,295,42.55
P08859,"Zidovudine 300mg, tablets, 60 Tabs",WH004,3965,400,139,303091.2
P08860,"Stavudine 15mg, capsules, 60 Caps",WH003,2548,444,202,797.23
P08861,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH003,4237,242,158,8898.08
P08862,"Stavudine 30mg, capsules, 60 Caps",WH001,4532,453,167,6059.07
P08863,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,2503,249,96,170699.65
P08864,"Lamivudine 150mg, tablets, 60 Tabs",WH002,2389,369,171,25182.44
P08865,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH003,2854,482,78,115276.15
P08866,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH002,227,166,157,4299.04
P08867,"Lamivudine 150mg, tablets, 60 Tabs",WH001,171,474,64,297.92
P08868,"Nevirapine 200mg, tablets, 60 Tabs",WH004,1472,387,144,14319.41
P08869,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,2839,497,58,101812.65
P08870,"Stavudine 20mg, capsules, 60 Caps",WH002,2907,217,241,61.08
P08871,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,3779,171,263,52635.58
P08872,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,362,195,72,77999.6
P08873,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH002,4524,285,34,79.69
P08874,"Zidovudine 300mg, tablets, 60 Tabs",WH002,4848,183,75,73242.73
P08875,"Zidovudine 300mg, tablets, 60 Tabs",WH002,230,276,28,9396.59
P08876,"Efavirenz 200mg, capsule, 90 Caps",WH002,3273,397,296,7507.21
P08877,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,1062,315,254,48337.41
P08878,"Zidovudine 300mg, tablets, 60 Tabs",WH001,3767,78,26,9390.7
P08879,"Nevirapine 200mg, tablets, 60 Tabs",WH002,1333,493,237,12843.97
P08880,"Nevirapine 200mg, tablets, 60 Tabs",WH004,2082,431,78,14180.2
P08881,"Efavirenz 600mg, tablets, 30 Tabs",WH004,310,219,44,846354.85
P08882,"Efavirenz 600mg, tablets, 30 Tabs",WH001,4416,492,62,37386.98
P08883,"Efavirenz 600mg, tablets, 30 Tabs",WH003,4900,211,119,1552.12
P08884,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH003,3583,206,168,20844.56
P08885,"Zidovudine 300mg, tablets, 60 Tabs",WH002,988,329,283,35077.4
P08886,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH001,3830,374,36,1729476.62
P08887,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH003,4797,194,299,394433.8
P08888,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH002,4866,178,225,88296.61
P08889,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH004,3982,180,154,757149.04
P08890,"Nevirapine 200mg, tablets, 60 Tabs",WH002,183,153,260,40714.03
P08891,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH002,2804,68,294,655933.15
P08892,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,2480,247,271,127171.84
P08893,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,1272,84,165,300242.58
P08894,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH003,424,482,282,6588.7
P08895,"Lamivudine 150mg, tablets, 60 Tabs",WH004,4847,112,114,3484.18
P08896,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,4955,426,49,1346373.79
P08897,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH002,1438,405,206,17458.62
P08898,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",WH004,2286,168,269,20267.36
P08899,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,245,166,258,1004605.49
P08900,"Efavirenz 600mg, tablets, 30 Tabs",WH001,1974,408,147,48558.9
P08901,"Efavirenz 600mg, tablets, 30 Tabs",WH004,941,184,48,23698.37
P08902,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH002,443,280,244,430.42
P08903,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,2164,181,125,100663.61
P08904,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,4211,475,292,457855.52
P08905,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",WH004,1940,342,244,18608.39
P08906,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH003,3828,126,60,1178001.94
P08907,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH003,1321,332,236,79602.72
P08908,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,4546,438,182,32917.76
P08909,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH002,1733,307,52,189463.31
P08910,"Lamivudine 150mg, tablets, 60 Tabs",WH001,4669,82,141,19829.6
P08911,"Nevirapine 200mg, tablets, 60 Tabs",WH003,706,345,284,4071.88
P08912,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH002,4899,154,230,48726.85
P08913,"Abacavir 300mg, tablets, 60 Tabs",WH002,3695,274,270,285026.85
P08914,"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",WH004,2935,206,180,35481.9
P08915,"Efavirenz 600mg, tablets, 30 Tabs",WH001,1552,168,265,238974.78
P08916,"Efavirenz 600mg, tablets, 30 Tabs",WH004,2327,479,100,130949.6
P08917,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,4191,127,174,899643.79
P08918,"Efavirenz 50mg, capsule, 30 Caps",WH004,961,69,190,84.32
P08919,"Zidovudine 100mg, capsules, 100 Caps",WH002,1342,434,26,1900.84
P08920,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",WH002,1562,154,214,1218.32
P08921,"Efavirenz 600mg, tablets, 30 Tabs",WH002,1037,92,299,40582.43
P08922,"Efavirenz 600mg, tablets, 30 Tabs",WH001,695,115,142,377951.44
P08923,"Lamivudine 150mg, tablets, 60 Tabs",WH003,1805,306,93,13041.78
P08924,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH002,4337,289,193,238072.14
P08925,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH003,4383,439,74,560.79
P08926,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH004,2096,326,155,15148.64
P08927,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH004,4150,221,278,12044.72
P08928,"Didanosine 200mg, chewable/dispersible tablets, 60 Tabs",WH003,1013,473,97,29698.1
P08929,"Nevirapine 200mg, tablets, 60 Tabs",WH002,4351,436,230,158449.93
P08930,"Nevirapine 200mg, tablets, 60 Tabs",WH004,3903,227,60,35515.87
P08931,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,254,231,245,745840.11
P08932,"Efavirenz 600mg, tablets, 30 Tabs",WH002,2270,390,210,784988.27
P08933,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH003,4525,218,209,875357.94
P08934,"Nevirapine 200mg, tablets, 60 Tabs",WH001,3220,103,226,43972.41
P08935,"Nevirapine 200mg, tablets, 60 Tabs",WH002,260,293,126,275134.65
P08936,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,4122,398,35,209330.63
P08937,"Lamivudine 150mg, tablets, 60 Tabs",WH004,2507,100,93,733.43
P08938,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,3900,351,285,43539.47
P08939,"Zidovudine 300mg, tablets, 60 Tabs",WH002,3232,311,286,49427.99
P08940,"Nevirapine 200mg, tablets, 60 Tabs",WH004,4362,233,33,156211.35
P08941,"Nevirapine 200mg, tablets, 60 Tabs",WH003,4269,454,212,3717.3
P08942,"Efavirenz 600mg, tablets, 30 Tabs",WH001,4444,85,218,255689.3
P08943,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH003,4547,242,247,5571.37
P08944,"Efavirenz 600mg, tablets, 30 Tabs",WH004,3502,77,163,53010.84
P08945,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH002,1025,164,45,1061490.3
P08946,"Efavirenz 600mg, tablets, 30 Tabs",WH004,4192,264,127,22426.05
P08947,"Abacavir 300mg, tablets, 60 Tabs",WH001,3415,357,133,302769.02
P08948,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH003,1595,198,210,6408.05
P08949,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH002,3316,269,173,6744.93
P08950,"Stavudine 15mg, capsules, 60 Caps",WH001,3223,242,153,1300.85
P08951,"Abacavir 300mg, tablets, 60 Tabs",WH002,1092,437,168,283649.16
P08952,"Nevirapine 200mg, tablets, 60 Tabs",WH003,2362,468,53,1532.02
P08953,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH004,3985,212,268,146303.2
P08954,"Efavirenz 600mg, tablets, 30 Tabs",WH004,4959,357,292,213523.36
P08955,"Lamivudine 150mg, tablets, 60 Tabs",WH004,2486,293,232,64003.63
P08956,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",WH003,4639,413,177,10731.24
P08957,"Efavirenz 600mg, tablets, 30 Tabs",WH002,2230,126,277,57537.32
P08958,"Nevirapine 200mg, tablets, 60 Tabs",WH002,2671,155,51,36561.09
P08959,"Nevirapine 200mg, tablets, 60 Tabs",WH004,510,426,28,47719.73
P08960,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,897,315,213,220062.47
P08961,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",WH001,4879,406,116,152780.81
P08962,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,468,184,115,723316.14
P08963,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",WH004,4933,117,39,24509.38
P08964,"Nevirapine 200mg, tablets, 60 Tabs",WH001,3097,208,253,49196.85
P08965,"Nevirapine 200mg, tablets, 60 Tabs",WH004,953,60,224,174170.9
P08966,"Zidovudine 300mg, tablets, 60 Tabs",WH001,2265,141,137,10248.8
P08967,"Nevirapine 200mg, tablets, 60 Tabs",WH002,4538,308,97,64175.79
P08968,"Nevirapine 200mg, tablets, 60 Tabs",WH001,2527,375,109,81830.95
P08969,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",WH001,3236,331,179,9519.22
P08970,"Efavirenz 200mg, capsule, 90 Caps",WH004,1751,414,247,5935.82
P08971,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",WH002,1927,199,39,7621.28
P08972,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH003,865,113,260,315287.24
P08973,"Nevirapine 200mg, tablets, 60 Tabs",WH003,4679,429,275,30828.21
P08974,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,4014,405,214,154671.22
P08975,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH003,1966,474,43,308965.52
P08976,"Zidovudine 300mg, tablets, 60 Tabs",WH001,1039,168,198,13601.47
P08977,"Lamivudine 150mg, tablets, 60 Tabs",WH001,3782,136,243,59177.88
P08978,"Nevirapine 200mg, tablets, 60 Tabs",WH003,520,459,79,76248.03
P08979,"Efavirenz 600mg, tablets, 30 Tabs",WH003,4614,230,214,23400.7
P08980,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",WH003,2338,327,139,7062.44
P08981,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH003,1223,398,61,112007.61
P08982,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,131,225,174,533562.49
P08983,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH001,2284,217,258,65087.17
P08984,"Efavirenz 600mg, tablets, 30 Tabs",WH004,1738,395,230,12999.22
P08985,"Efavirenz 50mg, capsule, 30 Caps",WH002,2298,243,185,246.79
P08986,"Zidovudine 100mg, capsules, 100 Caps",WH004,887,349,91,2418.59
P08987,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH003,4633,63,140,41552.28
P08988,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH004,4571,453,76,1514632.87
P08989,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH001,2481,284,185,68728.13
P08990,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH002,416,119,161,484837.01
P08991,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH002,4307,341,224,4238.65
P08992,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH004,3277,393,143,18721.37
P08993,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,4796,142,52,487333.11
P08994,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,632,212,156,276588.11
P08995,"Nevirapine 200mg, tablets, 60 Tabs",WH004,1884,222,177,18230.17
P08996,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",WH002,2586,325,180,13947.77
P08997,"Efavirenz 600mg, tablets, 30 Tabs",WH001,3929,341,156,95605.74
P08998,"Efavirenz 600mg, tablets, 30 Tabs",WH004,4136,339,173,55094.33
P08999,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH003,4045,207,93,3386.17
P09000,"Nevirapine 200mg, tablets, 60 Tabs",WH003,280,176,102,129057.96
P09001,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,2872,431,157,1906686.07
P09002,"Efavirenz 600mg, tablets, 30 Tabs",WH003,2235,212,148,249418.19
P09003,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",WH002,4967,274,73,1182.75
P09004,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,3062,394,153,121368.79
P09005,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH002,4934,71,206,314.26
P09006,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,2233,312,96,1082.3
P09007,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",WH001,4373,140,293,506.09
P09008,"Efavirenz 600mg, tablets, 30 Tabs",WH004,3476,480,283,136.32
P09009,"Nevirapine 200mg, tablets, 60 Tabs",WH001,4634,496,27,79.03
P09010,"Nevirapine 200mg, tablets, 60 Tabs",WH003,3821,463,96,91.27
P09011,"Efavirenz 600mg, tablets, 30 Tabs",WH001,1417,143,83,2870.16
P09012,"Abacavir 300mg, tablets, 60 Tabs",WH003,506,165,286,2969.8
P09013,"Stavudine 15mg, capsules, 60 Caps",WH001,676,192,255,8.22
P09014,"Zidovudine 300mg, tablets, 60 Tabs",WH002,465,187,246,2320.25
P09015,"Zidovudine 300mg, tablets, 60 Tabs",WH003,3786,104,158,7025.35
P09016,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH003,2426,424,221,739.34
P09017,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH004,4766,146,252,347.37
P09018,"Zidovudine 300mg, tablets, 60 Tabs",WH003,807,64,69,145218.99
P09019,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH004,3995,240,68,48127.45
P09020,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",WH002,1692,365,137,1794.3
P09021,"Stavudine 20mg, capsules, 60 Caps",WH002,267,183,44,346.85
P09022,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH002,1458,130,121,1268986.53
P09023,"Nevirapine 200mg, tablets, 60 Tabs",WH001,4737,367,45,44955.13
P09024,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH004,3424,357,30,116780.39
P09025,"Nevirapine 200mg, tablets, 60 Tabs",WH001,2157,128,39,391205.14
P09026,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH002,1496,266,87,155684.47
P09027,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH001,3349,409,99,194555.91
P09028,"Abacavir 300mg, tablets, 60 Tabs",WH003,3867,202,102,4083.53
P09029,"Efavirenz 600mg, tablets, 30 Tabs",WH004,1918,401,91,2516.22
P09030,"Lamivudine 150mg, tablets, 60 Tabs",WH002,580,414,122,3129.72
P09031,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH004,3375,203,296,1210858.51
P09032,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,665,262,126,20172.85
P09033,"Efavirenz 600mg, tablets, 30 Tabs",WH003,1136,146,45,124682.14
P09034,"Efavirenz 600mg, tablets, 30 Tabs",WH004,4356,373,282,15698.45
P09035,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH004,4035,432,92,423140.69
P09036,"Efavirenz 600mg, tablets, 30 Tabs",WH004,4227,68,270,65875.12
P09037,"Abacavir 300mg, tablets, 60 Tabs",WH001,3217,424,196,11183.54
P09038,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH003,1698,194,239,128836.01
P09039,"Abacavir 300mg, tablets, 60 Tabs",WH003,4634,249,140,112603.4
P09040,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,2211,259,45,157295.28
P09041,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,3713,453,66,383127.9
P09042,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",WH001,4879,130,254,854500.07
P09043,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,1786,57,85,526168.28
P09044,"Nevirapine 200mg, tablets, 60 Tabs",WH004,1958,489,291,66555.42
P09045,"Nevirapine 200mg, tablets, 60 Tabs",WH001,3649,476,158,66280.91
P09046,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH004,4159,299,26,81285.15
P09047,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,1973,178,128,241663.86
P09048,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH003,4494,319,150,367997.2
P09049,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH001,2150,365,228,54728.27
P09050,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH001,1110,265,64,88828.17
P09051,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH004,828,489,269,1433625.95
P09052,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",WH003,173,285,227,2814.3
P09053,"Efavirenz 600mg, tablets, 30 Tabs",WH001,3703,234,56,392083.22
P09054,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH002,190,149,87,562439.96
P09055,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH001,2273,312,120,3501596.37
P09056,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",WH003,1345,250,237,182928.52
P09057,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,193,301,172,1053479.88
P09058,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",WH001,2432,475,183,650681.27
P09059,"Lamivudine 150mg, tablets, 60 Tabs",WH003,180,493,185,40945.18
P09060,"Abacavir 300mg, tablets, 60 Tabs",WH003,2302,98,86,102672.98
P09061,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",WH002,3232,409,195,71367.45
P09062,"Efavirenz 600mg, tablets, 30 Tabs",WH003,4760,124,229,55050.17
P09063,"Abacavir 300mg, tablets, 60 Tabs",WH004,246,154,132,10307.24
P09064,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",WH003,3345,471,73,33601.84
P09065,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",WH001,1841,159,264,369202.61
P09066,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH001,1110,55,176,1428124.28
P09067,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",WH003,3054,251,33,1151.27
P09068,"Lamivudine 150mg, tablets, 60 Tabs",WH002,254,85,134,1660.54
P09069,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,4846,431,209,60847.64
P09070,"Nevirapine 200mg, tablets, 60 Tabs",WH003,275,225,295,143175.67
P09071,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH003,942,63,85,229247.38
P09072,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",WH004,2936,361,45,160556.17
P09073,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",WH002,2954,330,279,887206.93
P09074,"Nevirapine 200mg, tablets, 60 Tabs",WH004,959,467,249,815.16
